Options:
Model:                           Continuous: Random Walk
Tree File Name:                  posterior.trees
Data File Name:                  features_number_transitivity.txt
Log File Name:                   features_number_transitivity.independent.log.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            576931519
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         1000
MCMC ML Start:                   False
Schedule File:                   features_number_transitivity.independent.log.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      False
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Scale Tree:                      2.273322
Restrictions:
    alpha-1                      None
    alpha-2                      None
Prior Information:
    Priors
        alpha-1 - uniform -100.00 100.00 
        alpha-2 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       244
     Sites:                      2
Iteration	Lh	Tree No	Alpha 1	Alpha 2	Sigma^2 1 	Sigma^2 2 	R Trait 1 2	
2000	147.600626	1	0.199710223856	0.312163567447	0.116599775570	0.187072255442	0.000000000000	
3000	147.377608	1	0.175180361378	0.358251026334	0.117001250733	0.186771449748	0.000000000000	
4000	147.544772	1	0.243387818781	0.355610410361	0.116853601666	0.186751380509	0.000000000000	
5000	147.709019	1	0.197309143703	0.367034164480	0.116621796977	0.186870828563	0.000000000000	
6000	147.861606	1	0.203571719457	0.344486469557	0.116572223273	0.186716623026	0.000000000000	
7000	147.876116	1	0.206817138153	0.342176644209	0.116556566491	0.186719495342	0.000000000000	
8000	146.610895	1	0.211888106341	0.267467106716	0.116545815338	0.188683379345	0.000000000000	
9000	147.317047	1	0.195573735375	0.392509510819	0.116640047342	0.187442855100	0.000000000000	
10000	147.785391	1	0.222926257270	0.363130809540	0.116580230733	0.186820469724	0.000000000000	
11000	147.174533	1	0.233056868353	0.397230023776	0.116681547330	0.187595197970	0.000000000000	
12000	147.108196	1	0.176389965488	0.385013271449	0.116972281267	0.187230710333	0.000000000000	
13000	147.847394	1	0.215707003515	0.331712327752	0.116548757669	0.186775972572	0.000000000000	
14000	147.477704	1	0.246340886215	0.334341209583	0.116915538283	0.186755086437	0.000000000000	
15000	147.700715	1	0.193047187603	0.328633658322	0.116670119004	0.186806145767	0.000000000000	
