Rate	100.00
Rate Tried	% Accepted	Alpha Trait 1 - Dev	Alpha Trait 1 - Tried	Alpha Trait 1 - Accepted	Alpha Trait 2 - Dev	Alpha Trait 2 - Tried	Alpha Trait 2 - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
1000	0.202000	4.095862	522	0.262452	7.061741	478	0.135983	0.202000	0.181409	
1000	0.253000	4.095862	491	0.252546	3.630818	509	0.253438	0.253000	0.205265	
1000	0.241000	4.095862	512	0.281250	3.630818	488	0.198770	0.241000	0.214196	
1000	0.361000	4.095862	486	0.288066	1.941132	514	0.429961	0.361000	0.243551	
1000	0.318000	4.095862	540	0.290741	2.310709	460	0.350000	0.318000	0.255957	
1000	0.332000	4.095862	473	0.274841	2.310709	527	0.383302	0.332000	0.266819	
1000	0.319000	4.095862	480	0.285417	2.310709	520	0.350000	0.319000	0.273341	
1000	0.310000	4.095862	529	0.268431	2.310709	471	0.356688	0.310000	0.277414	
1000	0.320000	4.095862	517	0.270793	2.310709	483	0.372671	0.320000	0.281672	
1000	0.318000	4.095862	510	0.262745	2.310709	490	0.375510	0.318000	0.284974	
1000	0.313000	4.095862	488	0.278689	2.310709	512	0.345703	0.313000	0.287309	
1000	0.285000	4.095862	498	0.236948	2.310709	502	0.332669	0.285000	0.287132	
1000	0.319000	4.095862	465	0.283871	2.310709	535	0.349533	0.319000	0.289408	
1000	0.325000	4.095862	498	0.293173	2.310709	502	0.356574	0.325000	0.291781	
1000	0.306000	4.095862	509	0.251473	2.310709	491	0.362525	0.306000	0.292669	
1000	0.311000	4.095862	502	0.254980	2.310709	498	0.367470	0.311000	0.293747	
1000	0.313000	4.095862	495	0.274747	2.310709	505	0.350495	0.313000	0.294817	
1000	0.305000	4.095862	485	0.280412	2.310709	515	0.328155	0.305000	0.295353	
1000	0.246000	4.095862	525	0.198095	2.310709	475	0.298947	0.246000	0.292885	
1000	0.318000	3.937073	493	0.292089	2.310709	507	0.343195	0.318000	0.294081	
1000	0.301000	3.937073	472	0.271186	2.310709	528	0.327652	0.301000	0.294396	
1000	0.305000	3.937073	516	0.282946	2.310709	484	0.328512	0.305000	0.294857	
1000	0.301000	3.937073	509	0.282908	2.310709	491	0.319756	0.301000	0.295113	
1000	0.341000	3.937073	468	0.322650	2.310709	532	0.357143	0.341000	0.296948	
1000	0.314000	3.937073	518	0.283784	2.310709	482	0.346473	0.314000	0.297604	
1000	0.318000	3.937073	506	0.262846	2.310709	494	0.374494	0.318000	0.298359	
1000	0.306000	3.937073	474	0.251055	2.310709	526	0.355513	0.306000	0.298632	
1000	0.308000	3.937073	500	0.290000	2.310709	500	0.326000	0.308000	0.298955	
1000	0.296000	3.937073	503	0.250497	2.310709	497	0.342052	0.296000	0.298857	
1000	0.347000	3.937073	475	0.296842	2.310709	525	0.392381	0.347000	0.300410	
1000	0.286000	3.937073	500	0.216000	2.310709	500	0.356000	0.286000	0.299959	
1000	0.327000	3.937073	507	0.268245	2.310709	493	0.387424	0.327000	0.300779	
1000	0.333000	3.937073	514	0.276265	2.310709	486	0.393004	0.333000	0.301726	
1000	0.320000	3.937073	486	0.253086	2.310709	514	0.383268	0.320000	0.302249	
1000	0.329000	3.937073	493	0.296146	2.310709	507	0.360947	0.329000	0.302992	
1000	0.308000	3.937073	491	0.230143	2.310709	509	0.383104	0.308000	0.303127	
1000	0.305000	3.937073	513	0.231969	2.310709	487	0.381930	0.305000	0.303176	
1000	0.335000	3.937073	494	0.311741	2.310709	506	0.357708	0.335000	0.303992	
1000	0.304000	3.937073	518	0.254826	2.310709	482	0.356846	0.304000	0.303992	
1000	0.296000	3.937073	536	0.266791	2.310709	464	0.329741	0.296000	0.303797	
1000	0.317000	3.937073	523	0.267686	2.310709	477	0.371069	0.317000	0.304112	
1000	0.308000	3.937073	511	0.258317	2.310709	489	0.359918	0.308000	0.304202	
1000	0.342000	3.937073	471	0.273885	2.310709	529	0.402647	0.342000	0.305061	
1000	0.255000	3.937073	479	0.325678	4.530370	521	0.190019	0.255000	0.303949	
1000	0.289000	3.937073	504	0.250000	2.465667	496	0.328629	0.289000	0.303624	
1000	0.324000	3.937073	488	0.305328	2.465667	512	0.341797	0.324000	0.304057	
1000	0.308000	3.937073	517	0.274662	2.465667	483	0.343685	0.308000	0.304139	
1000	0.314000	3.937073	509	0.261297	2.465667	491	0.368635	0.314000	0.304341	
1000	0.295000	3.937073	491	0.260692	2.465667	509	0.328094	0.295000	0.304154	
1000	0.306000	3.937073	497	0.289738	2.465667	503	0.322068	0.306000	0.304190	
1000	0.307000	3.937073	494	0.299595	2.465667	506	0.314229	0.307000	0.304244	
1000	0.312000	3.937073	509	0.284872	2.465667	491	0.340122	0.312000	0.304390	
1000	0.326000	3.937073	474	0.295359	2.465667	526	0.353612	0.326000	0.304791	
1000	0.312000	3.937073	511	0.283757	2.465667	489	0.341513	0.312000	0.304922	
1000	0.300000	3.937073	500	0.286000	2.465667	500	0.314000	0.300000	0.304834	
1000	0.330000	3.937073	475	0.296842	2.465667	525	0.360000	0.330000	0.305275	
1000	0.298000	3.937073	480	0.243750	2.465667	520	0.348077	0.298000	0.305150	
1000	0.309000	3.937073	471	0.271762	2.465667	529	0.342155	0.309000	0.305215	
1000	0.300000	3.937073	508	0.259843	2.465667	492	0.341463	0.300000	0.305128	
