Options:
Model:                           Continuous: Random Walk
Tree File Name:                  posterior.trees
Data File Name:                  features_number_arguments.txt
Log File Name:                   features_number_arguments.independent.log.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3482470028
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         1000
MCMC ML Start:                   False
Schedule File:                   features_number_arguments.independent.log.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      False
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Scale Tree:                      2.273322
Restrictions:
    alpha-1                      None
    alpha-2                      None
Prior Information:
    Priors
        alpha-1 - uniform -100.00 100.00 
        alpha-2 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       244
     Sites:                      2
Iteration	Lh	Tree No	Alpha 1	Alpha 2	Sigma^2 1 	Sigma^2 2 	R Trait 1 2	
2000	14.238698	1	0.202745000882	0.817764031174	0.116577306233	0.558256320527	0.000000000000	
3000	13.311509	1	0.159758796448	0.579318803416	0.117453986063	0.558316553865	0.000000000000	
4000	13.682117	1	0.233445568466	0.556261619446	0.116686764255	0.560282916938	0.000000000000	
5000	15.230037	1	0.223341910525	0.686974910657	0.116583074693	0.553711064430	0.000000000000	
6000	13.551473	1	0.144381132035	0.652622093169	0.118059433639	0.554361862867	0.000000000000	
7000	13.305970	1	0.271581338248	0.804478845018	0.117676310295	0.557287035856	0.000000000000	
8000	14.928508	1	0.181066339109	0.685626599176	0.116869234218	0.553722137962	0.000000000000	
9000	14.807998	1	0.187102612096	0.639811901916	0.116757246986	0.554800995422	0.000000000000	
10000	14.026642	1	0.165085661364	0.616456191332	0.117280119039	0.555876281653	0.000000000000	
11000	15.243013	1	0.217516668112	0.679070830854	0.116553463943	0.553792828535	0.000000000000	
12000	15.220383	1	0.199482517531	0.696562930997	0.116601703052	0.553666414349	0.000000000000	
13000	14.849079	1	0.226532513156	0.770302958310	0.116608646564	0.555320982565	0.000000000000	
14000	14.757502	1	0.195905298055	0.776193964239	0.116636409125	0.555605697621	0.000000000000	
15000	15.165046	1	0.230925888272	0.696858121507	0.116654692350	0.553665988311	0.000000000000	
16000	15.079737	1	0.236456838582	0.708345943497	0.116730508947	0.553693422014	0.000000000000	
17000	15.205349	1	0.198268128746	0.691380004963	0.116612552010	0.553683126761	0.000000000000	
18000	14.482089	1	0.165502262983	0.674072179262	0.117267299323	0.553865508735	0.000000000000	
19000	14.145532	1	0.268573689677	0.667087521051	0.117563914049	0.553994280835	0.000000000000	
20000	12.537836	1	0.124821188590	0.653770279551	0.119051750598	0.554327714346	0.000000000000	
21000	13.523577	1	0.216831676117	0.542091542386	0.116551432032	0.561662894367	0.000000000000	
22000	15.081356	1	0.236495767188	0.691363452882	0.116731113071	0.553683208117	0.000000000000	
23000	15.169417	1	0.218390918661	0.661812267752	0.116556500502	0.554112566892	0.000000000000	
24000	14.115982	1	0.221794115779	0.825072943305	0.116573054236	0.558838520191	0.000000000000	
