AZERBAIJANI_NORTH	4.25	6.95833333333333
JACALTEC	3.89285714285714	8.25
SAISIYAT	2.53571428571429	7
SOUTH_EFATE_ERAKOR	5.53571428571429	5.70833333333333
TAHITIAN	4.28571428571429	4.58333333333333
GRAND_COULI	3.5	4.625
WAWA	3.75	7.04166666666667
BURJI	6.96428571428571	7.83333333333333
CAR	2.82142857142857	7.41666666666667
DAKAKA_BAIAP	4.5	4.41666666666667
DIMASA	3.53571428571429	5.66666666666667
HA	2.89285714285714	8.125
HERERO	3.39285714285714	7.875
MAKARY_KOTOKO	3.10714285714286	2.79166666666667
MAWO_QIANG	5.78571428571428	6.54166666666667
BUMTHANGKHA	4.53571428571429	4.375
DUSNER	3.78571428571429	2.08333333333333
KAGULU	1.39285714285714	7.91666666666667
KATSO	0.535714285714286	5.25
KWARAAE	2.5	6.75
NAVAHO	3	7.83333333333333
TAMASHEQ	5.21428571428571	7.875
RORO	2.07142857142857	8.04166666666667
ICELANDIC	6.46428571428571	6.54166666666667
KOREAN	3.03571428571429	6.75
LONIU	3.78571428571429	6.45833333333333
PENDAU	2.78571428571429	6.875
TOHONO_OODHAM	3.75	7.41666666666667
ADANG	2.78571428571429	6
ARGOBBA	5.64285714285714	6.16666666666667
BORORO	2.75	5.29166666666667
DJAMINDJUNG	4.25	6.75
KAIKE	4.03571428571429	7.375
KASHMIRI	4.64285714285714	7.75
KOKO_YALANDJI	3.75	5.29166666666667
MARGI	3.5	7.875
MARTUTHUNIRA	6	6.875
OKSAPMIN	3.25	8.04166666666667
PILENI	4.53571428571429	5.625
SOTHO_SOUTHERN	4.39285714285714	7.625
TUTUBA	2.25	5.20833333333333
PAKAANOVA	2.64285714285714	5.45833333333333
EIGHTEENTH_CENTURY_KET	4.32142857142857	8.20833333333333
KOMBAI	1	7.08333333333333
MANGAP	3.5	6.375
LAMETIN	5.53571428571429	5.125
PILAGA	3.17857142857143	5.20833333333333
DJEEBBANA	4.92857142857143	7.41666666666667
FUR	3.5	5.66666666666667
EAST_GREENLANDIC	3.5	8.66666666666667
LAMAHOLOT_ILE_MANDIRI	2.28571428571429	4.5
CHINANTEC_QUIOTEPEC	2.14285714285714	6.5
JANJERO	6.64285714285714	7.20833333333333
ARAMAIC	5.96428571428571	7.625
LAVUKALEVE	6.46428571428571	7.16666666666667
LUISENO	3.78571428571429	8.20833333333333
MAXAKALI	2.5	3.79166666666667
ANEITYUM_2	5.03571428571429	5.875
BURUNGE	2.35714285714286	6.95833333333333
CEMUHI	5.07142857142857	6.95833333333333
DAZAGA	4.5	5.5
KHASI	2.39285714285714	5.91666666666667
JRU	0.821428571428571	5
SOUTH_WEST_BAY_BENOUR	3.25	5.66666666666667
BEKATI	3.53571428571429	6.54166666666667
CRIMEAN_TATAR	4.53571428571429	6.95833333333333
KEWA_EAST	5	8.20833333333333
HUICHOL	3.25	9.33333333333333
IDUNA	3.25	7.79166666666667
TAUSUG	2.78571428571429	7.08333333333333
COPTIC	4.92857142857143	4.41666666666667
MINIGIR	2.25	6.5
RUNGA	4	7.20833333333333
WAIWAI	2.03571428571429	6.95833333333333
ACATECO_SAN_MIGUEL_ACATAN	4.71428571428571	8.29166666666667
YAKAN	4	5.875
ULITHIAN	2.03571428571429	7.45833333333333
HUASTEC	2.75	7.875
MAISIN	2	6.75
QANJOBAL_SANTA_EULALIA	2.85714285714286	7.83333333333333
TABARU	3.14285714285714	4.95833333333333
SHIDONG_BIAO	1.28571428571429	4.45833333333333
COWLITZ	4.10714285714286	7.375
GIDICHO	5.35714285714286	6.95833333333333
LEMBENA	4.5	8.25
MARICOPA	3	8.875
BURIAT_RUSSIA	4.5	7.58333333333333
EYAK	3.85714285714286	6.75
MAI_BRAT	1.57142857142857	7.41666666666667
SUNWAR	4.53571428571429	6.33333333333333
MARANUNGGU	2.03571428571429	5.5
TAKELMA	1.5	8.45833333333333
YOKUTS_TINLINNEH	4.5	7
BIMIN	4.57142857142857	7.75
CHUJ	2.10714285714286	7.83333333333333
ELPAPUTIH_SAMASURU_PAULOHIJ	3.60714285714286	6.41666666666667
PANGASINAN	2.25	4.875
MAYOGO	0.5	5.45833333333333
UGARITIC	4.92857142857143	7.625
THEMNE	6.42857142857143	7.91666666666667
BAROK	3.5	8.04166666666667
KALMYK	3.25	6.125
EASTERN_QUICHE_RABINAL	3.78571428571429	7.625
SALKA	4.14285714285714	7.41666666666667
AWETI	1.5	8.20833333333333
AU	1.64285714285714	5.25
MWANI	2.39285714285714	8.5
AMARAKAERI	4	7.375
LEGA	2.64285714285714	8.5
