Options:
Model:                           Continuous: Random Walk
Tree File Name:                  posterior.trees
Data File Name:                  features_case_mood.txt
Log File Name:                   features_case_mood.independent.log.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2236761357
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         1000
MCMC ML Start:                   False
Schedule File:                   features_case_mood.independent.log.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      False
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Scale Tree:                      2.273322
Restrictions:
    alpha-1                      None
    alpha-2                      None
Prior Information:
    Priors
        alpha-1 - uniform -100.00 100.00 
        alpha-2 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       244
     Sites:                      2
Iteration	Lh	Tree No	Alpha 1	Alpha 2	Sigma^2 1 	Sigma^2 2 	R Trait 1 2	
2000	-72.938587	1	0.513785133903	0.857939087037	0.489753766635	0.271520596510	0.000000000000	
3000	-72.928168	1	0.540145050139	0.928081933171	0.490103809906	0.271303501550	0.000000000000	
4000	-73.486972	1	0.449107793778	0.957303514461	0.490809433193	0.272157181504	0.000000000000	
5000	-73.062942	1	0.460302970654	0.933575781104	0.490432019603	0.271421612571	0.000000000000	
6000	-74.038470	1	0.547239504181	0.988614006270	0.490275192820	0.273688153888	0.000000000000	
7000	-73.869947	1	0.537475203956	0.811277970424	0.490047790192	0.273437187681	0.000000000000	
8000	-72.971464	1	0.514744788041	0.855304172616	0.489758584385	0.271591104862	0.000000000000	
9000	-72.896060	1	0.500219464117	0.861681973365	0.489749733785	0.271428201606	0.000000000000	
10000	-73.022448	1	0.487276044706	0.942309790211	0.489857453309	0.271649789166	0.000000000000	
11000	-72.887562	1	0.509499343166	0.862251846129	0.489739560509	0.271414933176	0.000000000000	
12000	-72.801588	1	0.486317021442	0.876514404083	0.489869769871	0.271151642482	0.000000000000	
13000	-74.029395	1	0.634292283624	0.906932338787	0.495043070385	0.271032036559	0.000000000000	
14000	-72.716367	1	0.494245275528	0.901255189517	0.489785914923	0.271008688942	0.000000000000	
15000	-73.772913	1	0.455660803789	0.974600983460	0.490578625736	0.272924151791	0.000000000000	
16000	-73.393889	1	0.593784803263	0.874886324087	0.492211415020	0.271175008815	0.000000000000	
17000	-73.126014	1	0.453316982013	0.934226928032	0.490657971007	0.271436912484	0.000000000000	
18000	-74.651357	1	0.600800240615	0.805813863743	0.492625426317	0.273754234767	0.000000000000	
19000	-72.743127	1	0.527949400265	0.892750499663	0.489885690817	0.271012930806	0.000000000000	
20000	-72.791768	1	0.475022512073	0.905598377012	0.490059824206	0.271024666715	0.000000000000	
21000	-72.871302	1	0.528728865614	0.927476853445	0.489896738129	0.271291693015	0.000000000000	
22000	-73.281458	1	0.422657219263	0.906211927832	0.492024915083	0.271027912726	0.000000000000	
23000	-73.024084	1	0.445894838601	0.910616058021	0.490932801252	0.271058398412	0.000000000000	
24000	-72.946659	1	0.530369573331	0.934596435440	0.489921282908	0.271445717381	0.000000000000	
25000	-73.769037	1	0.561856198853	0.822837005840	0.490731479921	0.272830472499	0.000000000000	
26000	-73.245652	1	0.545889795131	0.844286509706	0.490240066299	0.271934839325	0.000000000000	
27000	-73.799415	1	0.391946724194	0.881673231892	0.494006948468	0.271088987139	0.000000000000	
28000	-77.024077	1	0.463689242669	1.068069447727	0.490333916269	0.280434938823	0.000000000000	
29000	-74.052782	1	0.425316300072	0.972611359718	0.491882151893	0.272826028549	0.000000000000	
30000	-73.323995	1	0.468727481443	0.956617797910	0.490201755179	0.272130786445	0.000000000000	
31000	-74.168426	1	0.438845310864	0.984470954882	0.491227006164	0.273448974886	0.000000000000	
32000	-73.153469	1	0.569674167797	0.868104462010	0.491032562719	0.271290888005	0.000000000000	
33000	-73.141130	1	0.434050569230	0.907492965240	0.491445575607	0.271035479264	0.000000000000	
