BORORO	0.5	0.333333333333333
DJAMINDJUNG	0.5	0
KAIKE	0.5	0.333333333333333
KASHMIRI	0.5	0.5
KOKO_YALANDJI	0.5	0.5
MARGI	0.5	0.5
MARTUTHUNIRA	1	0.5
OKSAPMIN	0	0.333333333333333
PILENI	0.5	0.5
SOTHO_SOUTHERN	1	0.5
TUTUBA	0.5	0.166666666666667
PAKAANOVA	0.5	0.166666666666667
EIGHTEENTH_CENTURY_KET	1	0.666666666666667
KOMBAI	0.5	0
MANGAP	0.5	0.5
LAMETIN	0.5	0.166666666666667
PILAGA	0.5	0.166666666666667
DJEEBBANA	1	0.333333333333333
FUR	0.5	0.333333333333333
EAST_GREENLANDIC	0.5	0.833333333333333
LAMAHOLOT_ILE_MANDIRI	0.5	0
CHINANTEC_QUIOTEPEC	0.5	0.333333333333333
JANJERO	1	0.5
ARAMAIC	0.5	0.5
LAVUKALEVE	0.5	0.333333333333333
LUISENO	0.5	0.5
MAXAKALI	0.5	0.333333333333333
ANEITYUM_2	1	0.166666666666667
BURUNGE	0	0.5
CEMUHI	0.5	0.5
DAZAGA	0.5	0
KHASI	0	0.333333333333333
JRU	0	0
SOUTH_WEST_BAY_BENOUR	1	0.166666666666667
BEKATI	0.5	0.166666666666667
CRIMEAN_TATAR	1	0.5
KEWA_EAST	0.5	0.5
HUICHOL	0.5	0.666666666666667
IDUNA	0.5	0.333333333333333
TAUSUG	0	0.166666666666667
COPTIC	0.5	0.333333333333333
MINIGIR	0.5	0.666666666666667
RUNGA	0.5	0.666666666666667
WAIWAI	0.5	0.666666666666667
ACATECO_SAN_MIGUEL_ACATAN	0.5	0.833333333333333
YAKAN	0.5	0.166666666666667
ULITHIAN	0.5	0.5
HUASTEC	0.5	0.833333333333333
MAISIN	0.5	0
QANJOBAL_SANTA_EULALIA	0.5	0.666666666666667
TABARU	0.5	0.166666666666667
SHIDONG_BIAO	0.5	0.166666666666667
COWLITZ	0.5	0.5
GIDICHO	0.5	0.5
LEMBENA	0	0.333333333333333
MARICOPA	0.5	0.5
BURIAT_RUSSIA	1	0.5
EYAK	1	0.5
MAI_BRAT	0.5	0.166666666666667
SUNWAR	1	0
MARANUNGGU	0.5	0
TAKELMA	0.5	0.666666666666667
YOKUTS_TINLINNEH	1	0.5
BIMIN	0	0
CHUJ	0.5	0.666666666666667
ELPAPUTIH_SAMASURU_PAULOHIJ	0.5	0.333333333333333
PANGASINAN	0	0.5
MAYOGO	0	0.166666666666667
UGARITIC	0.5	0.5
THEMNE	1	0.333333333333333
BAROK	0.5	0.833333333333333
KALMYK	0.5	0.5
EASTERN_QUICHE_RABINAL	0.5	0.5
SALKA	0.5	0.333333333333333
AWETI	0.5	0.666666666666667
AU	0	0
MWANI	0	0.5
AMARAKAERI	0.5	0.5
LEGA	0	0.5
