Options:
Model:                           Continuous: Random Walk
Tree File Name:                  posterior.trees
Data File Name:                  features_number_tense.txt
Log File Name:                   features_number_tense.dependent.log.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3013822332
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         1000
MCMC ML Start:                   False
Schedule File:                   features_number_tense.dependent.log.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Scale Tree:                      2.273322
Restrictions:
    alpha-1                      None
    alpha-2                      None
Prior Information:
    Priors
        alpha-1 - uniform -100.00 100.00 
        alpha-2 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       244
     Sites:                      2
Iteration	Lh	Tree No	Alpha 1	Alpha 2	Sigma^2 1 	Sigma^2 2 	R Trait 1 2	
2000	-29.518304	1	0.175751492790	0.914994711250	0.116987453828	0.797383224501	-0.036937402538	
3000	-28.910945	1	0.220294846266	0.709506828917	0.116564833371	0.796100552875	-0.033377688832	
4000	-29.022133	1	0.186637593661	0.723635771434	0.116765031789	0.795309619374	-0.030412138176	
5000	-29.945407	1	0.253484824534	0.934909986072	0.117088827148	0.798967156999	-0.026735727137	
6000	-34.594677	1	0.083421868876	0.703553145438	0.121972615178	0.796472715716	-0.018519222541	
7000	-29.372672	1	0.199388066088	0.934322653472	0.116602512456	0.798916753190	-0.034406207244	
8000	-29.176931	1	0.257451670808	0.823814062607	0.117199381255	0.793425081227	-0.031568518770	
9000	-30.362382	1	0.226539209090	0.993588291020	0.116608707192	0.805133590928	-0.029602578098	
10000	-30.072736	1	0.272836228864	0.709768570462	0.117724945005	0.796084720472	-0.038394483803	
11000	-28.755188	1	0.199080264659	0.736058185529	0.116605190426	0.794721464015	-0.031673962119	
12000	-29.637278	1	0.247414624758	0.675884719521	0.116939464399	0.798504744437	-0.037207019800	
13000	-29.188191	1	0.186522312470	0.705416309395	0.116766983445	0.796353771812	-0.029875355167	
14000	-29.263054	1	0.174549837900	0.884476387709	0.117016728744	0.795456459315	-0.035883348308	
15000	-36.394819	1	0.111733466149	1.118671019392	0.119854652566	0.825752234599	-0.064530514333	
16000	-28.917336	1	0.226581599505	0.889536192762	0.116609091687	0.795734023410	-0.031319720998	
17000	-29.040380	1	0.173593098325	0.840619354441	0.117040708450	0.793748183437	-0.034176170110	
18000	-29.685190	1	0.155929971005	0.755692141056	0.117590356161	0.793996520649	-0.029681827821	
19000	-29.276175	1	0.193634697753	0.686624510027	0.116662755877	0.797656874279	-0.030221295541	
20000	-28.814425	1	0.195596964533	0.733020530870	0.116639790121	0.794856016256	-0.031363671260	
21000	-29.768044	1	0.206304203908	0.642162068343	0.116558585290	0.801654571743	-0.031424630847	
22000	-30.964227	1	0.222534295079	0.578642887841	0.116577651800	0.809595916998	-0.034691483301	
23000	-29.488713	1	0.233929772603	0.933037273457	0.116693400416	0.798807226930	-0.029580598889	
24000	-28.949269	1	0.185633095931	0.735850839118	0.116782327904	0.794730457559	-0.030687994408	
25000	-29.472869	1	0.203944877481	0.662902213578	0.116570074551	0.799629809653	-0.031251036160	
26000	-28.515959	1	0.209265247385	0.834132508670	0.116549288312	0.793601701794	-0.032780069084	
27000	-29.961887	1	0.266132715030	0.694931344866	0.117477019062	0.797052523208	-0.038593809256	
28000	-29.964711	1	0.183362872877	0.961214392021	0.116823835458	0.801454559859	-0.037397220288	
29000	-28.557876	1	0.212299743358	0.759245088778	0.116545676440	0.793892122430	-0.032647404952	
30000	-28.850101	1	0.197868314397	0.883016650395	0.116616333673	0.795379477438	-0.033886576385	
31000	-28.697551	1	0.238759942999	0.794719331329	0.116767945904	0.793299930439	-0.032864606141	
32000	-29.817684	1	0.150407761227	0.837843103098	0.117803829601	0.793682142352	-0.034819146774	
33000	-28.792241	1	0.240405732414	0.763884711543	0.116796811420	0.793768153209	-0.033779968910	
34000	-28.673364	1	0.194578548006	0.848750189185	0.116651396798	0.793970434769	-0.033533748257	
35000	-28.676793	1	0.232239604391	0.841555611302	0.116670898922	0.793771585188	-0.031831043059	
36000	-28.817834	1	0.231766525928	0.868807294804	0.116664933510	0.794702516995	-0.031275459793	
37000	-28.480976	1	0.207542223540	0.816331220422	0.116554004595	0.793340309937	-0.032746287789	
38000	-28.602252	1	0.232813007805	0.801002246608	0.116678324522	0.793280353289	-0.032691565926	
39000	-28.774954	1	0.241281318365	0.825555106677	0.116812886173	0.793450026852	-0.031932372178	
40000	-28.883976	1	0.177792915649	0.818713447193	0.116939873045	0.793363346673	-0.033214708958	
41000	-29.289053	1	0.242785987637	0.698305243813	0.116841674724	0.796819874669	-0.035915727111	
42000	-29.980283	1	0.166859309044	0.934051608534	0.117226322761	0.798893568260	-0.038852707757	
43000	-29.550610	1	0.250496739528	0.909222602617	0.117012308042	0.796972359398	-0.028234881677	
44000	-28.572179	1	0.197092838697	0.780837215084	0.116623964898	0.793434208546	-0.032298485713	
45000	-29.052583	1	0.174131856391	0.764353356438	0.117027131804	0.793756409583	-0.031025152025	
46000	-30.755416	1	0.262508402112	0.627255898479	0.117355146800	0.803282562778	-0.041626386768	
47000	-29.356722	1	0.206680199840	0.936087894011	0.116557088709	0.799068918999	-0.033397793718	
48000	-28.797190	1	0.242274041209	0.773777641228	0.116831714499	0.793550565026	-0.033543542164	
49000	-29.398079	1	0.182943926795	0.918128224798	0.116831861573	0.797615345277	-0.036194968756	
50000	-28.555673	1	0.197787628189	0.785242103219	0.116617109454	0.793378027150	-0.032386589330	
51000	-28.500972	1	0.203246393104	0.815833136615	0.116574170457	0.793335959822	-0.032801386697	
52000	-29.357136	1	0.167732996508	0.871461200994	0.117200575131	0.794818982458	-0.035841511076	
53000	-29.281517	1	0.204064011106	0.929475809347	0.116569407625	0.798509370085	-0.033719536013	
54000	-30.143076	1	0.235082032953	0.974954179236	0.116709805613	0.802932725648	-0.028342444811	
55000	-28.483453	1	0.207757870274	0.818542691519	0.116553308629	0.793361572636	-0.032754272975	
56000	-29.601154	1	0.186750654041	0.940080841091	0.116763126123	0.799420591791	-0.036301110893	
57000	-28.738943	1	0.229376171344	0.741231871872	0.116637017258	0.794506110348	-0.033736287404	
58000	-29.441967	1	0.242917894211	0.915745691226	0.116844268661	0.797438272940	-0.028896706425	
59000	-31.368787	1	0.288621774088	0.935641717737	0.118424196607	0.799030266713	-0.021612511959	
60000	-28.794304	1	0.190699033173	0.862426753239	0.116701789310	0.794441253420	-0.034027599179	
61000	-28.827917	1	0.230524754437	0.729639796350	0.116649967460	0.795012820688	-0.034020688753	
62000	-30.489364	1	0.289800995116	0.813311935415	0.118482937348	0.793316415579	-0.031532914194	
63000	-29.648801	1	0.175644738151	0.685379541487	0.116990016596	0.797751316733	-0.027906566290	
64000	-29.519332	1	0.256647748502	0.888338884880	0.117176149533	0.795666839356	-0.028519510773	
65000	-29.085105	1	0.195952798416	0.906848218194	0.116635893762	0.796809637563	-0.034440978890	
66000	-29.238374	1	0.172071027306	0.872090921480	0.117080084408	0.794847289804	-0.035568360913	
67000	-28.562677	1	0.202614472203	0.767401535543	0.116578149398	0.793683511874	-0.032284920781	
68000	-29.429009	1	0.178758451167	0.913110900594	0.116918312712	0.797246751049	-0.036523791453	
69000	-31.022749	1	0.133204967741	0.715661527392	0.118595957152	0.795740056487	-0.025029211468	
70000	-28.953981	1	0.248019702860	0.763650776664	0.116953277654	0.793774068752	-0.034081083898	
71000	-28.934512	1	0.189947307139	0.727543361666	0.116712685780	0.795113790654	-0.030796381947	
72000	-28.929727	1	0.243552231473	0.746876202597	0.116856900919	0.794291020454	-0.034451989818	
73000	-28.490852	1	0.211266050470	0.779630775012	0.116546234319	0.793451797107	-0.032637762835	
74000	-28.794809	1	0.238683534128	0.755630133675	0.116766648556	0.793998415531	-0.033937946662	
75000	-28.902199	1	0.214595589334	0.708922095561	0.116546922920	0.796136083569	-0.032814077786	
76000	-28.465456	1	0.214497779323	0.806501886851	0.116546799910	0.793284286902	-0.032666524214	
77000	-28.589558	1	0.193437069888	0.799765933573	0.116665207647	0.793282176844	-0.032598586158	
78000	-29.376919	1	0.262661714838	0.762545444067	0.117360129109	0.793802500789	-0.034688639537	
79000	-30.074677	1	0.200590451947	0.626429222847	0.116592641747	0.803377077898	-0.030211141917	
80000	-29.389554	1	0.161097318406	0.784107589283	0.117408561324	0.793391290688	-0.031534171705	
81000	-29.984711	1	0.155050606962	0.717836170837	0.117623022420	0.795618571761	-0.027287396352	
82000	-29.398892	1	0.231499945377	0.928842432952	0.116661636104	0.798457262669	-0.030013042457	
83000	-31.129615	1	0.166219506814	1.004625535817	0.117245492639	0.806543679944	-0.042215771325	
84000	-29.635356	1	0.187137154262	0.943063429871	0.116756674332	0.799690043747	-0.036320330893	
85000	-28.476506	1	0.216241229460	0.789248226956	0.116549925441	0.793337888080	-0.032724749230	
86000	-29.098422	1	0.250574713386	0.745389348262	0.117014231020	0.794345670397	-0.034905576516	
87000	-31.257232	1	0.164592519055	0.604820455616	0.117295439951	0.806005279095	-0.022265537413	
88000	-28.574864	1	0.227564729668	0.774793176700	0.116618336834	0.793531831092	-0.033104402837	
89000	-28.570379	1	0.203574916521	0.763651583007	0.116572204479	0.793774048300	-0.032283864984	
90000	-29.331668	1	0.228182445714	0.675796843425	0.116624467242	0.798511991342	-0.034660790218	
91000	-31.974519	1	0.173895244186	0.559044159584	0.117033071160	0.812575887596	-0.022271905696	
92000	-28.671301	1	0.187926552613	0.801269885958	0.116743798850	0.793280089404	-0.032610329751	
93000	-29.010077	1	0.208097709087	0.699087612473	0.116552273232	0.796766983453	-0.032103094220	
94000	-28.813289	1	0.186437886515	0.853259074630	0.116768418220	0.794112213414	-0.034040681130	
95000	-31.045150	1	0.212246866025	0.574383401710	0.116545688114	0.810222323486	-0.032242712870	
96000	-30.663083	1	0.134937108497	0.751700019091	0.118507484869	0.794123617375	-0.028190805540	
97000	-29.762521	1	0.256330539478	0.913354181281	0.117167098473	0.797264245847	-0.027357478825	
98000	-29.316024	1	0.180280742820	0.905323842560	0.116885551493	0.796707101184	-0.036093841635	
99000	-34.056051	1	0.082959758302	0.808997623037	0.122011508710	0.793292560277	-0.032793861991	
100000	-28.527621	1	0.199147652608	0.796757308903	0.116604598862	0.793290767272	-0.032581190870	
